GO:0070200,establishment of protein localization to telomere,675 7015 25913 65057 65057 79035
GO:0070207,protein homotrimerization,41 241 383 919 3135 3297 3299 3934 4089 4257 4282 5009 5024 6497 6506 6510 7186 8029 8115 10280 11117 25814 27429 55600 55845 79041 79054 79689 84976 87178 171425 197259 286133
GO:0070206,protein trimerization,972 5987 6737 10346 53840 89122 114899 114902 117854
GO:0070208,protein heterotrimerization,1277 1278 1291 1292 2782 9370 9818 23636 53371 58525 114897 114898 114904
GO:0007050,cell cycle arrest,25 322 323 324 463 472 580 1021 1022 1026 1026 1027 1027 1028 1029 1029 1030 1031 1032 1033 1033 1620 1647 1649 1718 1982 2081 2475 2619 2620 2621 3265 3265 3458 3467 3576 3592 3593 3611 3623 3624 3659 3664 4088 4291 4303 4436 4609 4683 4851 4853 5036 5310 5311 5325 5371 5494 5496 5562 5563 5564 5565 5571 5604 5608 5621 5925 6009 6300 6498 6657 6794 6794 6934 7040 7042 7046 7057 7157 7157 7161 7251 7480 7732 8065 8451 8452 8453 8454 8522 8649 8850 8872 9238 9585 9927 10325 10542 10595 10634 10657 10668 10669 10670 11180 11186 22846 23645 26959 27085 27352 28227 28956 51147 51422 51719 51776 53632 54766 55004 55437 55771 55904 56475 57521 57795 58528 64121 64223 81617 84687 84897 92335 94241 123720 127933 127933 133746 133746 153129 166793 220042 220296 339005 339479 389493 389541 440275 100144748
GO:0007051,spindle organization,1107 3832 6790 7272 7405 9212 9793 9793 10615 10636 28989 55521 55722 55857 55857 79000 79000 90417 259266
GO:0007052,mitotic spindle organization,891 1062 1104 1778 2009 3796 3832 3925 4134 4204 5116 5524 5901 6491 6491 6790 6795 6867 6905 7272 7283 8658 9212 9371 10403 10460 10540 10579 10769 23122 23332 24137 25777 25886 27175 29899 51119 55726 56647 56647 57405 57562 83540 114327 284403 284403 285643
GO:0032480,negative regulation of type I interferon production,1540 3661 5094 5300 7128 7318 7353 7706 8887 9246 9636 9641 23586 26146 29110 51191 54476 54941 55593 55666 57506 63906 64135 79132 79671 83737 84166 84282 406991 730249
GO:0032487,regulation of Rap protein signal transduction,867 5962 7077 9928
GO:0032486,Rap protein signal transduction,2889 5906 5908 5911 5912 9693 10411 10769 27352 57826 643752
GO:0032957,inositol trisphosphate metabolic process,3705 3707
GO:0032956,regulation of actin cytoskeleton organization,25 387 387 388 389 390 391 399 683 684 998 1398 1946 1946 2039 2042 2044 2475 2824 2909 3273 3611 4035 5066 5154 5159 5580 6093 6093 6624 7430 7984 8153 8558 8851 9026 9344 9475 9620 9912 10395 10458 11151 11170 11211 11344 22836 23433 23433 23616 23616 27289 29984 54509 54959 55114 55704 57216 57381 57551 57822 58480 64223 64223 79541 79822 85458 93663 93663 128272 171177 253260 253260 284266 343578
GO:0032959,inositol trisphosphate biosynthetic process,5330 5331 5332 5333 5334 5335 5336 5724 9651 23007 23228 23236 51196 84812 89869 113026
GO:0007059,chromosome segregation,292 332 672 1060 1062 1063 1063 1104 1654 2068 2908 3619 4751 4751 4926 5518 6188 6732 7150 7153 7329 7405 8239 8780 8940 9391 10403 10615 10636 10664 10783 11011 11243 11339 23172 28989 51647 54069 54820 55207 55355 55755 55839 56271 57405 57405 64210 64793 79003 79023 79903 80152 81565 81565 81620 83540 83852 84101 84191 90417 127829 148479 151648 220134 221150 221150 348235 348995 387103 387103 387103
GO:0032489,regulation of Cdc42 protein signal transduction,19 25 335 345 348 6014 8829
GO:0032488,Cdc42 protein signal transduction,998 7454 9423 57698 58480 171177
GO:1990443,peptidyl-threonine autophosphorylation,815
GO:0033574,response to testosterone,551 572 632 706 768 790 811 867 1019 1460 1843 1906 2056 2629 2660 2796 2821 3239 3297 3767 4507 4678 4824 4830 5350 5723 6198 6915 7057 8837 10481 54464 93986
GO:0035902,response to immobilization stress,190 1392 1394 1543 1544 2067 2185 2353 2805 2821 3176 5309 5468 5972 6546 7031 7040 7054 7166 10097 23774 51083 84918
GO:0035900,response to isolation stress,50 3265 3845 3956 7054 222236
GO:0035907,dorsal aorta development,4824
GO:0035906,descending aorta development,4015
GO:0033572,transferrin transport,392 523 525 526 527 528 529 533 534 535 537 1213 1785 3077 7018 7036 7036 7037 7037 7037 8992 9114 9230 9296 9550 10312 22853 23545 50617 51382 51606 55240 57192 90423 127124 155066 245972 245973 387849 387849
GO:0035904,aorta development,163 639 1785 3340 3952 4016 4036 4052 4091 4628 5311 6091 6092 9784 10454 11174 23129 51684 84516 144165
GO:0035112,genitalia morphogenesis,1499 4762 140947 497189
GO:0035909,aorta morphogenesis,182 2138 2253 4035 5159 6495 6899 6909 7021 8131 8928 10427 55636 56999
GO:0021942,radial glia guided migration of Purkinje cell,473 1496 1600 23543 30837
GO:0021943,formation of radial glial scaffolds,2316 3688 51176 200894
GO:0021940,positive regulation of cerebellar granule cell precursor proliferation,1950 9283
GO:0021941,negative regulation of cerebellar granule cell precursor proliferation,6532 51286
GO:0030885,regulation of myeloid dendritic cell activation,2323
GO:0045922,negative regulation of fatty acid metabolic process,3630 54576
GO:0030887,positive regulation of myeloid dendritic cell activation,914 22914 338339 100528032
GO:0030886,negative regulation of myeloid dendritic cell activation,3586 10077 84868
GO:0030889,negative regulation of B cell proliferation,472 695 836 1493 2213 3586 3635 4067 4332 5074 5585 7305 11314 23495 27242 27242 149041
GO:0030888,regulation of B cell proliferation,196 933 22806 51237 51237
GO:0044528,regulation of mitochondrial mRNA stability,9238 79072 79675 201626
GO:1903827,regulation of cellular protein localization,142 898 1454 1855 1857 3320 3326 3326 3327 4133 7474 9134 9647 10228 23028 80128 391634 440730 664618
GO:1903826,arginine transmembrane transport,54896
GO:0061682,seminal vesicle morphogenesis,3400
GO:0051174,regulation of phosphorus metabolic process,56975
GO:1903829,positive regulation of cellular protein localization,1540 4130 4137 5562 5563 8826 27020
GO:0061684,chaperone-mediated autophagy,3312 3312 3320 3920 3920 9531 10273 10533 171024
GO:1901684,arsenate ion transmembrane transport,6569
GO:0033688,regulation of osteoblast proliferation,387 2263 4883
GO:0033689,negative regulation of osteoblast proliferation,596 4088 4745 5364 5610 6422 26585 51374 63923 406929 406930 407046 407047 407051 100033819
GO:0033686,positive regulation of luteinizing hormone secretion,668 3814 3952 4089
GO:0033687,osteoblast proliferation,3726 10234 63979 116039
GO:0033685,negative regulation of luteinizing hormone secretion,1392 4986 6865
GO:0043482,cellular pigment accumulation,357 57619
GO:0045629,negative regulation of T-helper 2 cell differentiation,301 301 604 3142 9655
GO:2000340,positive regulation of chemokine (C-X-C motif) ligand 1 production,59341 114609
GO:0045621,positive regulation of lymphocyte differentiation,3071
GO:0045620,negative regulation of lymphocyte differentiation,25793
GO:0000493,box H/ACA snoRNP assembly,55164 92345 92345 92345
GO:0045622,regulation of T-helper cell differentiation,3662
GO:0000495,box H/ACA snoRNA 3'-end processing,1736 5073
GO:0000494,box C/D snoRNA 3'-end processing,2091 345630
GO:0045627,positive regulation of T-helper 1 cell differentiation,301 301 941 3142 6363 8767 9655
GO:0045626,negative regulation of T-helper 1 cell differentiation,3566 3718 7292
GO:0043248,proteasome assembly,5710 5717 5717 5719 8624 11047 23392 51371 51371 51633 56984 56984 389362
GO:1900044,regulation of protein K63-linked ubiquitination,23328
GO:0031649,heat generation,153 154
GO:0098887,neurotransmitter receptor transport; endosome to postsynaptic membrane,4218 8766 9912 23426 23513 27065 55737 56850 57554
GO:0006235,dTTP biosynthetic process,1841 1841 7298 9519 129607
GO:0006233,dTDP biosynthetic process,1841 129607
GO:0006231,dTMP biosynthetic process,1635 6470 7298 81602
GO:0072512,trivalent inorganic cation transport,7018
GO:0042590,antigen processing and presentation of exogenous peptide antigen via MHC class I,2207 10437 50856
GO:0051177,meiotic sister chromatid cohesion,84072 150280
GO:0006238,CMP salvage,7371
GO:1904659,glucose transmembrane transport,5467 5473 6513 6513 6513 6514 6515 6515 6517 6518 6523 6523 6524 6526 6527 11182 29988 50651 56606 81031 91749 115584 125206 144195 148808 154091 200010
GO:0050707,regulation of cytokine secretion,4067 7100 8651 54106 57678 81793
GO:1904307,response to desipramine,6622
GO:0098883,synapse pruning,712 713 714 1020 1524 2043 6376 22943
GO:1904651,positive regulation of fat cell apoptotic process,3952
GO:1904300,positive regulation of transcytosis,5724
GO:1903351,cellular response to dopamine,25 468 1785 1812 2551 3066 3397 5071 5594 5595 6818 25942 57657 120892
GO:1903350,response to dopamine,197258
GO:1903353,regulation of nucleus organization,4779
GO:1903352,L-ornithine transmembrane transport,6541 6542 84889
GO:1903358,regulation of Golgi organization,1785 4644 6811 9659 9712 10142 10142 23271 30845 53407 57662 64145 83452
GO:0031134,sister chromatid biorientation,5925 283489 283489
GO:0042595,behavioral response to starvation,23411 85569
GO:0031133,regulation of axon diameter,3792 4747 6900 7476 7504
GO:0006099,tricarboxylic acid cycle,48 50 50 50 50 1431 1431 1431 1737 1738 1743 2271 2271 2271 3417 3418 3419 3420 3421 3658 4190 4191 4200 4967 4967 5160 5161 5162 6389 6389 6389 6390 6390 6391 6391 6392 6392 6392 6392 8801 8801 8802 8802 8802 8803 8803 10873 23530 54949 55526 55753 81889 130752
GO:0006098,pentose-phosphate shunt,2539 2539 5226 5226 6120 6120 6888 7086 9563 22934 23729 25796 25796 51071 55276 64080 729020
GO:0006091,generation of precursor metabolites and energy,50 51 155 291 364 434 506 551 552 862 1050 1327 1337 1339 1345 1346 1350 1351 1743 2232 2235 2632 2642 2696 2847 2998 3651 4899 4967 5167 5255 5256 5257 5261 5443 5467 5504 6341 7425 9370 9942 10007 10063 10975 11277 51167 51167 54677 55526 79178 84701 93974
GO:0006090,pyruvate metabolic process,682 1737 1738 2739 3029 3939 3945 3948 4199 4199 4200 5091 5105 5106 5160 5161 5161 5162 6566 7416 8050 9123 10873 10873 23539 92483 134526
GO:0006097,glyoxylate cycle,3417 3418
GO:0006096,glycolytic process,226 229 2026 2597 2645 2821 3098 3099 3099 3101 3939 4967 5207 5208 5211 5213 5223 5224 5230 5230 5232 5232 5232 5236 5313 5315 7167 26330 53632 55526 55753 80201 387712 441531 441531
GO:0006094,gluconeogenesis,226 229 230 467 468 1407 1468 2023 2026 2027 2203 2203 2203 2203 2203 2538 2538 2538 2538 2542 2597 2805 2806 2819 2820 2821 2821 4190 4191 5091 5091 5091 5105 5105 5105 5105 5105 5106 5106 5106 5207 5223 5224 5230 5230 5232 5236 5950 5950 6576 7167 7167 7167 8402 8604 8789 8789 8789 8864 10165 10891 10993 26330 57818 57818 57818 92579 92579 92579 200186
GO:1904970,brush border assembly,4648 10083 10083 10083 257629
GO:0097120,receptor localization to synapse,1739 1740 1741 1742 1742 5649 22871 23513 55333 57554 81832 201134
GO:1990542,mitochondrial transmembrane transport,7350 7350 7351 7352 81855 118980
GO:1900155,negative regulation of bone trabecula formation,1101 26585
GO:1900153,positive regulation of nuclear-transcribed mRNA catabolic process; deadenylation-dependent decay,677 678 7538 7538 10140 22849 23019 23112 26986 27161 29883 57690 170506 339345 340719 342977
GO:0097695,establishment of protein-containing complex localization to telomere,472 545
GO:0097694,establishment of RNA localization to telomere,472 545
GO:0097699,vascular endothelial cell response to fluid shear stress,9655 407048 407049
GO:0097698,telomere maintenance via base-excision repair,328
GO:0043244,regulation of protein complex disassembly,11213
GO:1900158,negative regulation of bone mineralization involved in bone maturation,5741 26585 144347 359845 100533183
GO:1900159,positive regulation of bone mineralization involved in bone maturation,4057
GO:1903170,negative regulation of calcium ion transmembrane transport,477 255057
GO:0009826,unidimensional cell growth,55909 57669
GO:0090312,positive regulation of protein deacetylation,1859 3458 25855
GO:0060231,mesenchymal to epithelial transition,2625 4435 5076 6939 7490 8324 10409 53918 54361
GO:0090310,negative regulation of methylation-dependent chromatin silencing,339 57379 80312
GO:0031860,telomeric 3' overhang formation,4361 4683 10111 64858
GO:0060236,regulation of mitotic spindle organization,1213 1639 1778 2770 4926 4926 5310 8480 10039 10460 22974 23636 29899 79187 79866 79884 79998 84722
GO:0090315,negative regulation of protein targeting to membrane,2039 2664 3753 9270 51763 377630
GO:0090314,positive regulation of protein targeting to membrane,208 288 784 1020 2040 2064 2534 3208 3265 3684 3689 3745 3745 4641 5058 5174 5621 8851 9270 9747 9747 9847 10519 11261 23255 51024 54471 54471 56947 57214 123264 125170 125170 285966 285966
GO:0034398,telomere tethering at nuclear periphery,4928
GO:0060721,regulation of spongiotrophoblast cell proliferation,7262 203447
GO:1901881,positive regulation of protein depolymerization,6588
GO:0050758,regulation of thymidylate synthase biosynthetic process,2350
GO:0010951,negative regulation of endopeptidase activity,2 12 183 197 207 259 332 334 351 462 684 710 718 720 721 727 866 871 1285 1293 1294 1469 1470 1471 1472 1473 1474 1475 1476 1992 2597 3053 3273 3697 3698 3699 3700 3730 3827 3933 4018 5037 5045 5054 5054 5055 5104 5176 5265 5266 5267 5268 5269 5269 5270 5271 5271 5272 5272 5273 5274 5275 5275 5276 5345 5627 5858 5973 6317 6317 6318 6590 6692 6694 6695 6906 7035 7076 7076 7077 7078 7079 7448 7980 8530 8710 9097 9232 9491 9806 10047 10406 10653 10816 10879 26952 26998 26998 27151 27290 27344 50859 51156 51232 51377 56925 57119 57448 58189 58503 65264 80760 84651 89777 89778 89932 90199 117166 124857 128488 128817 128820 128821 128822 135228 140686 140832 140870 140880 144203 144568 145264 149708 153218 164237 199713 256394 284293 286204 327657 340267 347365 388503 390502 391253 408186 408187 440068 643394 646424 647174
GO:0010226,response to lithium ion,58 107 429 2185 3485 5313 5743 8893 200894
GO:0010225,response to UV-C,578 602 675 2073 3150 4216 5429 7486 7486 7528 123879
GO:0050754,positive regulation of fractalkine biosynthetic process,566 7124
GO:0010955,negative regulation of protein processing,2619 2734 4102 4193 5270 5621 7850 9528 29934 79094 93650 120892 199713 377630
GO:0010954,positive regulation of protein processing,101 4323 6714 6900 7141 7142 9532 10418 10440 55908 84236 84236 85409 147372 431705
GO:0010957,negative regulation of vitamin D biosynthetic process,2672 4790 6591 6615
GO:0010956,negative regulation of calcidiol 1-monooxygenase activity,1594 2672 4790
GO:0043537,negative regulation of blood vessel endothelial cell migration,94 186 285 348 1460 1460 2247 2658 3146 3273 3728 4204 4208 5468 7040 7057 22846 28984 51378 406902 406917 406918 406921 406928 406943 406947 406949 406968 406984 406987 406994 407012 407013 407048 407049 442890 494336 574449 574506 574508 693225
GO:0003006,developmental process involved in reproduction,249 1435 6812
GO:0009820,alkaloid metabolic process,1544 1565
GO:0033353,S-adenosylmethionine cycle,191 4552 10768 23382
GO:0097345,mitochondrial outer membrane permeabilization,637 664 664 665 2139 55288 79680 89941 282991
GO:0097340,inhibition of cysteine-type endopeptidase activity,831 831 22900 59082 114769
GO:0097343,ripoptosome assembly,8737
GO:0051801,cytolysis in other organism involved in symbiotic interaction,3853 3853
GO:0007618,mating,7932
GO:0007616,long-term memory,107 114 348 793 814 1497 1813 2475 2648 2890 2902 3949 4204 4776 4909 5590 5621 5649 5923 6198 6446 6722 6863 9867 10636 22849 23237 23237 50944 57030 114781 164312 266743 440275
GO:0007617,mating behavior,351 1812 4543 4808 7054 23542 55585
GO:0007614,short-term memory,793 1139 1312 1620 4192 5176 23316 23394 266743
GO:0007612,learning,351 378 590 1141 1312 1742 1814 2048 2258 2534 2764 2915 3643 3725 4915 4923 5071 5532 5577 5743 5764 6310 6310 6529 6543 6547 6900 7054 7097 7122 7416 7419 8061 8086 8867 8867 9369 9378 10396 10636 22829 22941 22986 23152 23237 25769 26047 54413 55236 57144 57338 57468 57502 64220 84502 84896 85358 85358 266743 342371 342371 440275
GO:0007613,memory,41 114 627 885 1051 1139 1139 1141 1268 1385 1394 1524 1621 1812 1979 2237 2258 2695 2903 3269 3274 3356 3643 3675 3678 3710 3776 4009 4130 4137 4593 4803 4835 4908 4909 5020 5021 5532 5641 5663 5728 5743 6285 6310 6310 6532 6543 6547 6833 6860 7054 7436 8398 8516 8704 8997 9610 9757 10347 10769 11202 11202 22986 23152 23236 23236 23373 25769 50801 51247 54207 57144 57338 81832 84152 84896 85358 123803 266977 342371 342371 729956 100132074
GO:0009450,gamma-aminobutyric acid catabolic process,18 18 7915 7915 7915
GO:0007611,learning or memory,114 177 267 351 351 351 836 1139 1392 1393 1814 1956 1959 2033 2048 2334 2628 2693 2740 2760 2821 2903 2904 2915 2925 4208 4311 4891 4914 5048 5575 5582 5594 5621 5621 5663 5663 5728 5803 6285 7067 7432 7881 8301 8326 8484 8701 8811 10288 22943 23385 25946 29767 53358 80823 84197 84630 431707 100528062
GO:1902083,negative regulation of peptidyl-cysteine S-nitrosylation,493 1756 6640 55074 135112 406921 406994
GO:1902081,negative regulation of calcium ion import into sarcoplasmic reticulum,5350 100507027
GO:0036486,ventral trunk neural crest cell migration,6405 8828 8829 10371
GO:1903780,negative regulation of cardiac conduction,406904 406905
GO:0036481,intrinsic apoptotic signaling pathway in response to hydrogen peroxide,10494 11235
GO:0002268,follicular dendritic cell differentiation,602 4791
GO:0002260,lymphocyte homeostasis,608 6498 6708 27040 30061
GO:1990918,double-strand break repair involved in meiotic recombination,23626 83990 157777
GO:0002262,myeloid cell homeostasis,578 581 2176 3071 3707 6647 10018 23385 50943
GO:0002263,cell activation involved in immune response,8729
GO:0002264,endothelial cell activation involved in immune response,56892 56892
GO:0002265,astrocyte activation involved in immune response,351 2896 4035 5663
GO:0002266,follicular dendritic cell activation,2213
GO:1905315,cell proliferation involved in endocardial cushion morphogenesis,7048
GO:1902559,3'-phospho-5'-adenylyl sulfate transmembrane transport,51000 347734
GO:1902228,positive regulation of macrophage colony-stimulating factor signaling pathway,1435
GO:1905642,negative regulation of DNA methylation,4297 29947 100128977
GO:1902220,positive regulation of intrinsic apoptotic signaling pathway in response to osmotic stress,572
GO:1902227,negative regulation of macrophage colony-stimulating factor signaling pathway,5771 26228
GO:1902224,ketone body metabolic process,38
GO:1902225,negative regulation of acrosome reaction,153218
GO:0046967,cytosol to ER transport,6890 6891
GO:0001516,prostaglandin biosynthetic process,972 1906 1907 4257 4282 5730 5730 5740 5740 5742 5743 5743 9536 9536 10728 10728 50640 127281 255189
GO:0001514,selenocysteine incorporation,1734 9728 51091 51714 54952 60678 79048 118672
GO:2001142,nicotinate transport,9390
GO:2001140,positive regulation of phospholipid transport,5244 5244 27166 51499
GO:0046960,sensitization,1812 1816
GO:0045795,positive regulation of cell volume,6558
GO:0001519,peptide amidation,5066 5066 114770
GO:0046968,peptide antigen transport,6891 6891 10332 30835
GO:1905689,positive regulation of diacylglycerol kinase activity,4137
GO:1904574,negative regulation of selenocysteine insertion sequence binding,9775
GO:0034230,enkephalin processing,5126
GO:0055059,asymmetric neuroblast division,6660 7005 9181
GO:0048008,platelet-derived growth factor receptor signaling pathway,613 2241 2241 2889 3717 4643 5154 5154 5155 5155 5156 5159 5286 5327 5728 5781 5795 7763 8013 8826 8829 8879 9564 10628 10636 25976 55512 56034 56034 59338 64651 80310 84159 407006 693223
GO:0048009,insulin-like growth factor receptor signaling pathway,207 2690 2887 3479 3480 3480 3482 3667 5295 5295 7249 9451 23236 26058 51232 64599
GO:0048002,antigen processing and presentation of peptide antigen,1520 6556
GO:0036414,histone citrullination,11240 23569 23569 29943 51702 353238
GO:0048006,antigen processing and presentation; endogenous lipid antigen via MHC class Ib,909 910 911 912 912 913
GO:0048007,antigen processing and presentation; exogenous lipid antigen via MHC class Ib,909 910 911 912 913 8546 8943
GO:2000659,regulation of interleukin-1-mediated signaling pathway,7444
GO:0000706,meiotic DNA double-strand break processing,23626 84464
GO:0018158,protein oxidation,335 336 2876 285362
GO:0018153,isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine,3713 7052
GO:0033007,negative regulation of mast cell activation involved in immune response,2241 5169 11314
GO:0042128,nitrate assimilation,6821
GO:0060980,cell migration involved in coronary vasculogenesis,6910 406904 406905
GO:1905025,negative regulation of membrane repolarization during ventricular cardiac muscle cell action potential,10008
GO:1905024,regulation of membrane repolarization during ventricular cardiac muscle cell action potential,406922 406923
GO:1905027,regulation of membrane depolarization during AV node cell action potential,406990
GO:0070059,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,317 468 487 578 581 581 596 837 1051 1649 1649 1649 1649 2081 3093 3708 4217 5371 7009 7186 7494 7917 8795 8795 9024 9131 10595 23645 27113 30001 54431 54546 54546 57761 57761 58515 79094 84216 153090
GO:0070054,mRNA splicing; via endonucleolytic cleavage and ligation,2081 2081 2081
GO:0070050,neuron cellular homeostasis,1134 1639 3300 3569 4130 4753 5071 5562 6376 6530 7301 23498 25978 26053 55277 57551
GO:0060488,orthogonal dichotomous subdivision of terminal units involved in lung branching morphogenesis,9620 57216
GO:1990314,cellular response to insulin-like growth factor stimulus,890 1385 1398 2200 2693 5728 7040 84275 94056
GO:2000369,regulation of clathrin-dependent endocytosis,5291 6456 9026 9829 9892 10188 22848 22848 60682 150696
GO:1904325,positive regulation of inhibitory G protein-coupled receptor phosphorylation,187
GO:1901856,negative regulation of cellular respiration,10131 201163
GO:1901857,positive regulation of cellular respiration,10891 27166 131474
GO:0072749,cellular response to cytochalasin B,60
GO:2000363,positive regulation of prostaglandin-E synthase activity,3684 3689 64127
GO:1901858,regulation of mitochondrial DNA metabolic process,219736
GO:1901859,negative regulation of mitochondrial DNA metabolic process,201163
GO:0021551,central nervous system morphogenesis,2066 7471
GO:0021882,regulation of transcription from RNA polymerase II promoter involved in forebrain neuron fate commitment,1745 1746
GO:0021553,olfactory nerve development,4914 6299 55636
GO:0030204,chondroitin sulfate metabolic process,54928 92126
GO:0021555,midbrain-hindbrain boundary morphogenesis,2637 3280 84678 390992
GO:0021554,optic nerve development,1902 4821 5076 6152 84233 89797 220202
GO:0021885,forebrain cell migration,558 2018 7301
GO:0021884,forebrain neuron development,2253 2637 6656 9693 26053 26468 431707
GO:0021559,trigeminal nerve development,3670 4762 5457 7020 140947 497189 644168
GO:0021558,trochlear nerve development,3280 390992
GO:0021889,olfactory bulb interneuron differentiation,1749 2066 6299 170825 340260
GO:0021888,hypothalamus gonadotrophin-releasing hormone neuron development,7314
GO:0060338,regulation of type I interferon-mediated signaling pathway,3326 3455 5770 5777 5781 6041 6059 11140 11274
GO:0051248,negative regulation of protein metabolic process,3326 3949 10288
GO:0051249,regulation of lymphocyte activation,3932
GO:0060480,lung goblet cell differentiation,3202 10551 25803
GO:0030200,heparan sulfate proteoglycan catabolic process,2817 6448 6448 10855
GO:0051246,regulation of protein metabolic process,348 2692 3949 8451 9475
GO:0051247,positive regulation of protein metabolic process,351 351 1139 2629 5598 5599 5607 7466 9314 10365 136319
GO:0035461,vitamin transmembrane transport,949 2638
GO:0010768,negative regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage,4734 6872
GO:0022618,ribonucleoprotein complex assembly,55164
GO:0010762,regulation of fibroblast migration,2241 2768 6385 9219 23603 26060 51057 55198 55920 79899 117584
GO:0010763,positive regulation of fibroblast migration,207 2039 4921 4921 5058 5063 5581 6546 7040 7057 8874 9530 406937
GO:0010760,negative regulation of macrophage chemotaxis,727 1588 1652 4282 26228 56833 79148
GO:0010761,fibroblast migration,3611 4856 5371 7145 7763 8394 8879 84159 199953
GO:0010766,negative regulation of sodium ion transport,4734 5270 65125 65266 65266 65267 65268
GO:0010767,regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage,1111
GO:0010764,negative regulation of fibroblast migration,393 673 2247 3036 8692 9270 90355 114757 406907 406908 406909 574447
GO:0010765,positive regulation of sodium ion transport,207 288 1272 1482 2257 4302 5318 5652 6324 6330 6331 10768 23171 23171 55800 55800 65267 154043
GO:0033211,adiponectin-activated signaling pathway,1460 1460 2180 26060 51094 51094 55198 79602 79602 376497
GO:0033210,leptin-mediated signaling pathway,3952 3953 3953 4504 6774 23411 51094
GO:0034244,negative regulation of transcription elongation from RNA polymerase II promoter,2146 3192 6469 6827 7469 7936 9025 9400 9400 25920 25920 55837 165918
GO:0034243,regulation of transcription elongation from RNA polymerase II promoter,10771
GO:0033962,cytoplasmic mRNA processing body assembly,1656 1778 6311 8994 25804 25819 26065 26065 27258 29883 80153 149041 197135 219988 219988
GO:0034241,positive regulation of macrophage fusion,7305 8754 54209 81501 128506
GO:0016081,synaptic vesicle docking,1488 6616 6804 6809 8541 9751 10497 23025 26258 112755 440279
GO:0016080,synaptic vesicle targeting,5413 5663 22871 23513
GO:0016082,synaptic vesicle priming,6616 6812 6843 8773 8775 8867 9342 9900 10497 10497 23025 26059 93664 116841 440279
GO:0110008,ncRNA deadenylation,5073
GO:1904328,regulation of myofibroblast contraction,10630
GO:0021775,smoothened signaling pathway involved in ventral spinal cord interneuron specification,2736 2737 51684
GO:0021776,smoothened signaling pathway involved in spinal cord motor neuron cell fate specification,2736 2737 51684
GO:0021771,lateral geniculate nucleus development,1141
GO:0021773,striatal medium spiny neuron differentiation,3624 64919 85358
GO:0021772,olfactory bulb development,1436 1746 1943 2131 3398 6497 7101 8320 9355 9928 10371 23287 23322 55118 55636 120892 389549
GO:0021778,oligodendrocyte cell fate specification,5080 55553
GO:0062000,positive regulation of cardiac endothelial to mesenchymal transition,140628 442909
GO:0002467,germinal center formation,602 604 4208 4791 6868 10563 89857 201294
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,7040
GO:0071899,negative regulation of estrogen receptor binding,4824 10856 51176
GO:0015680,protein maturation by copper ion transfer,540 9973
GO:0071893,BMP signaling pathway involved in nephric duct formation,652
GO:0015689,molybdate ion transport,84975
GO:0071895,odontoblast differentiation,1747 1834 51176 56975
GO:0071894,histone H2B conserved C-terminal lysine ubiquitination,51322
GO:0071897,DNA biosynthetic process,1063 1490 1791 3978 3980 3981 4015 5245 5423 5428 7012 7015 7083 7084 7298 8877 10721 11232 23649 27343 27434 54107 54108 55512 56655 64282 286826
GO:0071896,protein localization to adherens junction,1832 9231 23513 143098
GO:0016332,establishment or maintenance of polarity of embryonic epithelium,7477
GO:0016331,morphogenesis of embryonic epithelium,2263 2926 3651 3714 3911 5100 7041 7424 8854 126695
GO:0046368,GDP-L-fucose metabolic process,2530
GO:0016339,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules,421 999 1000 1001 1002 1003 1004 1005 1006 1007 1008 1009 1010 1012 1012 1013 1014 1015 1015 1016 1828 5098 6402 6403 8641 8642 22871 26167 27032 28316 28513 51294 56122 56123 56125 56126 56127 56130 56131 56132 56133 57717 60437 64072 64403 64405 84962 222256
GO:0016338,calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules,1364 1365 1366 5010 7122 9069 9071 9073 9074 9075 9076 9080 10686 23562 24146 26285 49861 51208 53842 137075 149461
GO:0046360,2-oxobutyrate biosynthetic process,55258
GO:0048340,paraxial mesoderm morphogenesis,4087 4088
GO:0051639,actin filament network formation,87 3936 5357 5358 10092 23242 55604 146206
GO:0051638,barbed-end actin filament uncapping,55604
GO:0002729,positive regulation of natural killer cell cytokine production,3133 3134 3135 3805 10666 11126 353091
GO:0002728,negative regulation of natural killer cell cytokine production,3134 10225
GO:0002725,negative regulation of T cell cytokine production,3077 3134 4092 6375 50943 50943
GO:0002724,regulation of T cell cytokine production,1178 7133 54795 729230
GO:0002726,positive regulation of T cell cytokine production,567 6375 6885 7186 7189 7292 7855 10892 54440
GO:0002721,regulation of B cell cytokine production,695
GO:0002720,positive regulation of cytokine production involved in immune response,2865 2867
GO:0038188,cholecystokinin signaling pathway,886 887
GO:0038189,neuropilin signaling pathway,25 998 8829
GO:0038184,cell surface bile acid receptor signaling pathway,151306
GO:0038185,intracellular bile acid receptor signaling pathway,9971
GO:0038180,nerve growth factor signaling pathway,627 2889 4803 4908 4909 4914 4914 5906 6272 9693 9863 11151 57498 57498
GO:0048343,paraxial mesodermal cell fate commitment,89780
GO:0038183,bile acid signaling pathway,7421 9971 9971 9971
